date,region,total_orders,revenue,gross_margin,net_profit,marketing_spend,r_and_d_spend,operational_costs,customer_satisfaction,active_customers,new_customers,repeat_customers,refunds,support_tickets,avg_resolution_hours,employee_count,avg_salary,inventory_turnover,delivery_delay_days,co2_emissions_tons,energy_consumption_mwh,governance_score,environmental_score,social_score
2021-01-03,Europe,9232,455110,0.4,135240,55413,48699,271883,3.79,32280,2475,13913,179,1110,12.6,729,3629,8.32,0.77,531,2557,74.1,61.6,66.8
2021-01-04,North America,10146,691812,0.314,187307,93136,49044,292149,4.58,41517,3718,5491,240,703,35.6,479,4505,8.22,2.38,1290,2978,67.7,70.9,81.9
2021-01-05,Latin America,4613,536011,0.381,152978,86635,55298,239414,4.72,64721,2093,3244,393,936,25.8,758,7533,6.53,1.34,2663,2371,64.1,78.3,58.0
2021-01-06,Latin America,10090,440827,0.428,106067,82501,41393,339711,3.61,65297,2088,7709,296,1750,5.3,1024,7412,4.27,2.73,2409,536,85.3,74.6,73.0
2021-01-07,Asia-Pacific,8588,510731,0.463,203532,36563,46071,206534,4.5,31169,2177,12407,177,1001,12.1,727,6984,7.76,2.84,5307,1415,62.2,72.1,92.2
2021-01-08,Latin America,5135,715039,0.31,116862,29883,31324,299801,4.11,41000,3011,12345,224,622,39.8,1148,7989,3.91,1.31,2813,772,92.0,66.4,69.7
2021-01-09,Europe,5823,569103,0.327,139535,82188,22741,311025,3.87,60052,3506,6388,125,893,12.3,1107,3075,3.0,2.95,4108,2675,93.3,69.8,85.8
2021-01-10,Europe,8852,395701,0.357,110544,28078,33035,288521,4.54,45155,665,5030,153,526,24.1,925,4306,5.86,0.28,1344,2797,80.3,82.1,85.9
2021-01-11,North America,9377,369860,0.463,107003,52843,15448,183581,4.16,61277,1239,13398,321,479,22.9,1064,6567,2.9,1.79,1810,2880,81.7,93.9,79.4
2021-01-12,North America,10253,718857,0.457,192281,48448,52410,172649,4.28,63207,3667,5169,339,1269,17.3,651,3792,4.5,2.27,6267,2873,91.8,90.8,66.5
2021-01-13,Latin America,5743,520348,0.271,173250,81081,43104,154174,3.31,63855,3606,9009,45,1801,3.3,994,3346,6.06,1.4,4362,2257,80.0,86.9,84.2
2021-01-14,Asia-Pacific,7116,372545,0.28,212383,84566,32899,214033,4.2,67362,1044,7837,232,1289,12.8,1088,5177,3.45,2.04,5155,1994,67.3,83.5,92.3
2021-01-15,Latin America,7731,732566,0.364,118030,85891,48897,409410,3.71,32221,3354,6035,245,1738,38.2,1303,3661,4.9,1.06,1435,2041,72.6,72.7,62.2
2021-01-16,Latin America,9112,793137,0.275,137182,59829,35992,196804,4.04,57736,2579,9289,361,1250,2.7,1189,4375,4.16,0.42,2674,2687,77.1,70.8,72.6
2021-01-17,Latin America,9381,599846,0.329,219666,58016,23822,264037,3.58,40193,867,2797,345,1135,29.2,509,6893,3.08,2.54,3673,1087,84.7,81.3,77.0
2021-01-18,Latin America,5580,775837,0.284,116222,40153,48029,195971,4.24,63006,2639,8138,193,1636,35.9,809,4168,6.44,1.03,5200,966,76.3,62.4,76.7
2021-01-19,Europe,7905,572030,0.396,180001,38761,55437,433691,3.45,38390,1513,11892,251,963,31.0,663,4015,6.2,0.75,843,1993,93.2,92.2,68.8
2021-01-20,Asia-Pacific,6654,514628,0.468,187453,29365,56795,196271,3.41,41100,1856,13921,313,453,14.3,1061,3484,5.91,0.76,2805,2308,80.9,59.7,74.5
2021-01-21,Europe,4128,637582,0.479,191616,35382,40556,141364,3.52,36132,1812,9162,217,1032,21.8,852,6316,8.52,2.5,5312,2631,79.0,59.6,52.5
2021-01-22,Asia-Pacific,9258,617553,0.336,217782,30125,33905,254906,4.59,52600,1919,13589,67,1105,35.0,503,4267,8.49,0.38,3161,457,87.1,62.3,52.9
2021-01-23,North America,5275,519123,0.388,118755,74122,43313,395880,3.26,35488,3847,4124,280,1359,39.1,1300,4142,6.01,1.59,5900,1804,67.2,57.8,91.9
2021-01-24,Latin America,8744,469313,0.447,142060,67483,30991,334719,4.44,66625,1503,13016,158,421,5.7,1010,3665,7.17,0.74,1680,2466,77.8,57.1,74.8
2021-01-25,Europe,7048,764913,0.277,215824,58701,54109,293303,3.3,42909,3316,14199,73,481,6.7,713,5599,7.63,2.02,3300,1758,60.6,61.1,58.8
2021-01-26,Asia-Pacific,4320,377743,0.409,190710,43783,52032,397478,4.21,35807,2406,7189,144,1749,38.3,711,4194,2.77,2.44,1431,2461,75.5,68.1,61.9
2021-01-27,North America,8425,619246,0.344,146551,41048,36442,208431,4.52,58409,1914,8760,317,1931,35.2,772,3299,7.91,1.77,3113,2377,65.4,77.7,81.7
2021-01-28,North America,7773,589332,0.297,135123,27098,22442,239847,3.59,61624,1420,14495,28,1427,10.0,1029,4213,2.04,1.92,6100,1022,88.0,76.6,81.1
2021-01-29,Latin America,10325,412868,0.343,116494,58955,28716,420302,3.53,52844,2521,4888,390,1405,38.9,1068,3951,2.01,1.95,2962,497,73.2,58.0,79.6
2021-01-30,Asia-Pacific,4561,323262,0.267,137877,47263,35217,414346,3.69,34746,1723,3437,95,835,9.9,592,4830,4.17,1.8,1812,1756,76.4,83.0,61.2
2021-01-31,Europe,9584,358970,0.41,208151,83002,21127,232479,4.39,69011,1769,11248,183,637,5.4,511,4661,7.55,0.81,5515,2125,61.1,66.7,87.5
2021-02-01,Latin America,6277,628907,0.308,148999,56429,29140,202474,3.63,65466,2904,7797,47,402,27.9,814,7875,8.45,2.03,3844,552,61.2,71.5,52.9
2021-02-02,Europe,10092,574225,0.322,184457,36133,15861,252002,4.05,51069,1497,8507,150,1587,22.5,1037,3532,4.79,2.37,2390,1167,69.2,69.7,69.0
2021-02-03,North America,5703,662239,0.278,134429,61309,19636,394160,3.43,55574,1286,6885,309,530,11.1,1268,5134,6.42,2.51,1824,605,84.5,74.8,84.4
2021-02-04,Europe,4413,738194,0.449,177806,66727,23144,199392,3.98,71434,1648,11685,208,1505,37.3,839,7876,5.31,0.42,4296,2884,86.4,56.3,60.7
2021-02-05,Europe,4916,786677,0.363,103831,84351,40711,138771,4.26,47444,1262,6490,44,926,17.4,1285,7653,3.96,1.31,2976,686,94.8,62.7,60.8
2021-02-06,Latin America,8218,689686,0.382,160365,85028,32960,249483,3.32,51380,1508,3854,140,1078,17.3,890,7719,8.07,1.23,2133,999,87.4,61.1,50.1
2021-02-07,Europe,7110,488668,0.381,125732,98658,48130,221948,4.59,43964,3588,9384,236,1174,26.0,583,4523,6.11,2.79,1998,1911,82.6,87.1,72.2
2021-02-08,Latin America,7577,730116,0.344,170484,64854,27018,216655,4.79,46376,992,8994,376,1550,10.8,1130,4213,6.83,2.05,4560,2366,84.5,77.2,91.3
2021-02-09,North America,9196,342315,0.294,109133,85390,17289,242873,3.53,61537,2000,6594,153,1027,24.3,585,4591,6.32,1.52,5155,436,74.0,85.4,73.1
2021-02-10,Latin America,8892,681100,0.421,98925,74179,20656,146532,4.49,38273,586,6997,153,1823,15.8,577,4152,2.59,2.89,4244,340,93.8,83.3,92.0
2021-02-11,Latin America,9372,695388,0.279,197218,37498,46357,222570,3.73,55871,1158,5896,203,1272,28.4,1163,5488,7.81,0.65,3446,1917,81.6,65.7,59.7
2021-02-12,Asia-Pacific,9960,651483,0.274,156005,63005,17041,150875,4.35,61836,1339,5154,367,1162,11.4,1219,6181,2.27,1.21,4396,2196,60.7,75.4,67.8
2021-02-13,Europe,4646,574405,0.413,166206,41966,27860,265627,3.72,72590,3892,12203,346,1189,9.0,1118,4877,6.84,1.96,3901,2321,72.2,60.8,94.6
2021-02-14,North America,6580,430051,0.298,134874,98633,51354,429105,4.67,34998,574,5598,175,1834,11.5,1108,4691,2.99,1.63,2389,1048,64.9,86.2,86.0
2021-02-15,Latin America,9561,532102,0.321,207793,35294,48192,414944,3.79,37236,1327,12550,33,302,37.6,1268,3131,5.83,1.85,4149,877,68.2,63.2,75.9
2021-02-16,North America,6171,764521,0.359,106494,63528,38043,171996,4.64,73426,2753,4713,224,1799,34.3,880,6270,2.89,2.33,4274,833,79.8,94.4,53.9
2021-02-17,Asia-Pacific,10080,593510,0.353,202910,93435,50919,195122,4.5,50934,3740,4356,373,1653,33.5,554,5983,8.79,2.15,5337,1206,75.4,93.9,55.9
2021-02-18,Europe,9779,691695,0.413,159936,96253,42683,355790,3.53,36851,2824,5898,322,1644,31.7,473,3052,5.03,2.04,4786,2898,75.8,61.6,69.8
2021-02-19,Latin America,4344,643004,0.393,128712,79017,18284,309263,3.47,37434,2385,10874,245,1207,26.2,1026,4505,7.55,2.2,3507,1994,75.1,55.3,86.7
2021-02-20,Europe,6218,593857,0.398,93395,77295,19764,346886,4.53,47977,1157,12132,132,1871,5.7,629,7433,7.58,2.39,1127,1995,67.0,59.7,83.4
2021-02-21,Asia-Pacific,7773,556982,0.414,92573,86668,43710,245762,3.86,43002,1858,7433,65,1507,14.3,1086,5098,2.85,0.79,2857,1381,63.7,71.3,88.5
2021-02-22,Asia-Pacific,7467,723504,0.317,110447,57645,26276,343048,4.81,46791,1047,4644,95,479,23.4,825,5933,5.96,2.13,2959,2142,75.2,86.2,68.2
2021-02-23,North America,5377,499259,0.324,101395,36403,18245,418910,4.8,42375,849,14769,331,424,6.0,1095,6865,8.99,2.06,5833,2680,69.4,88.8,76.0
2021-02-24,Latin America,5549,674389,0.351,143753,31076,51292,279630,4.38,61803,2429,10774,87,1995,3.1,471,5162,4.67,2.17,2185,2347,70.8,74.3,63.9
2021-02-25,North America,10333,559444,0.321,203329,79941,44285,220605,4.05,51925,4070,5642,101,1763,5.6,716,6937,2.67,0.88,3066,1513,63.7,89.9,74.2
2021-02-26,Asia-Pacific,10113,604218,0.477,183418,85250,46822,299503,3.53,51664,2897,7528,342,1718,6.1,778,6822,7.35,0.99,4258,2026,87.2,90.4,77.7
2021-02-27,Europe,4339,422417,0.437,157492,65951,21179,256057,4.7,42824,2846,5788,257,684,6.2,677,5880,6.16,2.36,4209,1146,62.2,79.1,73.2
2021-02-28,North America,9775,754387,0.288,120217,48151,18344,202742,3.34,69543,1299,4549,111,1435,9.2,556,7352,7.0,1.26,4242,501,84.6,68.7,58.9
2021-03-01,North America,9535,789014,0.251,134382,39386,49626,362296,3.83,36270,3652,13690,346,945,21.0,635,6384,5.72,2.78,1519,2961,82.1,84.8,65.3
2021-03-02,Europe,4580,773663,0.26,93486,43417,19855,420071,3.74,74624,751,13393,82,501,12.8,1194,7618,3.88,0.52,5251,2736,61.6,81.8,78.3
2021-03-03,North America,4086,670709,0.306,181272,43499,55895,185202,4.83,33889,3137,5983,327,963,34.7,589,3822,5.28,0.68,4489,1233,89.0,73.7,75.8
2021-03-04,Europe,4418,618074,0.276,152149,74423,23542,235320,3.4,70072,2456,12123,241,627,35.3,493,6112,6.1,0.72,3678,1365,80.1,85.8,70.2
2021-03-05,Latin America,5364,796274,0.373,97820,84601,38680,285832,4.71,68994,1604,2684,23,1148,37.0,690,3616,3.66,1.0,1591,2853,85.2,87.7,52.8
2021-03-06,Europe,7298,697901,0.447,137992,47682,45882,305995,3.98,48101,3178,8381,203,707,19.9,1220,7026,7.98,2.72,1638,2437,80.5,81.0,70.4
2021-03-07,Latin America,5314,450714,0.419,218462,62170,27803,435323,3.28,56687,2042,8403,243,888,31.4,1198,6613,4.88,1.25,3198,2393,68.5,55.6,75.5
2021-03-08,Europe,8485,793551,0.3,206085,46255,46003,174821,4.44,67485,2405,11994,197,564,24.5,588,5328,7.01,1.49,4405,557,70.6,73.6,59.8
2021-03-09,Asia-Pacific,9880,476651,0.342,95583,72895,25416,226920,3.37,74327,4230,10294,286,1766,7.5,599,7351,8.61,1.38,4820,2194,94.9,72.5,50.6
2021-03-10,Asia-Pacific,6916,718776,0.367,88444,29582,18085,290912,3.6,37237,3227,8660,39,553,26.2,847,4343,4.91,2.46,2842,1124,88.2,90.8,73.0
2021-03-11,Latin America,9121,670014,0.436,102741,98149,55790,228698,4.56,46516,3046,8488,34,1393,33.8,988,3216,5.23,1.25,1760,1486,89.3,75.4,67.1
2021-03-12,Latin America,7677,538664,0.443,205869,97124,29296,384535,3.46,68207,1183,14504,196,1858,15.2,466,3449,3.29,2.53,3121,1063,69.1,70.0,81.0
2021-03-13,Asia-Pacific,10785,433034,0.459,120378,41668,51928,268467,3.75,31998,3343,12614,240,1665,30.4,1040,4721,4.63,1.55,2044,2465,87.4,67.5,55.7
2021-03-14,Latin America,9949,402342,0.367,196255,39479,34795,423850,3.81,39343,4010,5680,364,1536,31.4,927,4279,5.7,0.88,5320,2310,72.0,78.9,74.4
2021-03-15,Europe,5054,796342,0.41,179023,81849,36667,267937,4.2,31643,2752,4834,143,909,26.5,624,4109,3.61,1.41,3086,997,71.5,57.8,90.5
2021-03-16,Europe,8795,783335,0.276,211813,62610,53681,318926,4.54,61191,2327,7646,140,1446,35.6,669,6765,2.18,1.31,5626,961,71.0,90.0,91.6
2021-03-17,Asia-Pacific,7551,435653,0.38,162562,88456,41612,253692,3.59,40024,570,5886,121,836,7.5,736,6318,3.8,0.88,4871,2076,63.8,79.8,89.6
2021-03-18,North America,9437,752590,0.307,196025,84452,37981,281907,3.55,47694,2993,15013,376,1179,34.0,1006,3657,6.78,0.54,1278,1253,63.6,64.7,86.1
2021-03-19,Europe,7134,804467,0.349,129041,66466,22141,380798,3.58,38361,780,9978,138,849,25.2,1041,3783,8.01,2.56,1441,708,84.3,66.4,92.2
2021-03-20,Latin America,5590,699387,0.396,139990,54998,27970,320176,3.85,53953,479,12578,74,1518,34.5,1031,4182,2.92,1.64,3146,1583,77.7,91.1,93.6
2021-03-21,North America,10400,672501,0.309,157983,55362,24884,205226,4.11,56437,3333,14173,35,569,22.2,1190,7598,6.7,0.88,938,2171,88.4,56.3,62.8
2021-03-22,North America,8643,350326,0.262,114265,64642,54220,333655,3.22,42234,1585,14184,27,1813,14.5,773,4583,4.38,1.39,1819,1483,87.5,67.1,71.9
2021-03-23,Europe,10934,544103,0.252,89426,89531,38028,426999,4.53,58898,2414,12281,143,1077,36.1,1083,6707,4.11,1.9,2596,2526,72.0,66.8,81.9
2021-03-24,Europe,6282,518065,0.255,141801,77242,18631,253546,4.78,70494,2268,4392,212,1389,35.3,865,4868,5.03,2.22,1363,2233,64.7,84.8,72.9
2021-03-25,North America,7651,789086,0.252,223495,39700,23345,335426,4.63,58506,1421,3650,263,498,12.2,944,7769,8.09,1.94,5079,1312,69.7,63.1,90.8
2021-03-26,North America,8472,683156,0.275,110435,32257,23314,382948,3.26,39489,3404,7601,49,441,30.3,471,6305,6.06,0.86,5459,960,79.1,57.6,93.9
2021-03-27,Asia-Pacific,8787,674632,0.305,91744,67985,31129,384982,4.09,43816,1204,3454,39,1564,5.5,910,3375,6.48,0.51,1498,1179,88.0,70.6,72.3
2021-03-28,Latin America,10693,459095,0.301,174133,53728,22338,152577,4.58,62181,1707,13864,87,1532,5.3,827,3059,2.8,0.41,2821,1226,75.6,83.8,64.9
2021-03-29,Asia-Pacific,9060,695392,0.477,196912,54066,49001,264558,3.78,41777,4083,3937,339,1449,21.4,1058,7647,2.84,0.5,4571,1206,80.8,57.4,68.3
2021-03-30,Europe,9473,725593,0.32,157317,88437,28787,261740,4.72,31820,1596,13371,258,1589,3.4,637,3656,5.52,1.17,1706,1721,79.4,61.9,80.5
2021-03-31,Asia-Pacific,4977,636877,0.279,88634,47832,19465,192430,4.71,73874,502,11194,296,654,18.5,1092,6240,7.03,1.19,4455,1452,67.5,80.3,82.7
2021-04-01,Asia-Pacific,9601,358020,0.375,105001,53791,54580,320609,3.44,52408,3511,10639,173,1116,32.0,897,3823,3.37,2.94,4272,2237,75.4,83.3,67.0
2021-04-02,Asia-Pacific,4346,592168,0.447,165804,92342,15914,419910,4.04,67823,1020,13785,344,475,35.8,1090,6143,5.83,0.26,1412,421,83.2,55.1,88.1
2021-04-03,Asia-Pacific,5720,676922,0.406,212378,27443,23632,422815,3.24,68090,349,7624,57,686,11.7,797,6984,8.42,1.97,2503,1293,61.8,92.5,55.7
2021-04-04,Latin America,5948,788442,0.318,98189,55790,25550,190328,3.68,30591,3333,8779,87,1370,4.9,1146,6210,5.59,1.63,2221,1217,81.0,70.2,51.1
2021-04-05,Latin America,5277,479298,0.379,158310,78475,47298,234126,4.58,43361,1375,14377,120,871,26.0,1289,6763,5.36,0.61,1397,2521,91.5,69.5,94.1
2021-04-06,North America,5905,633978,0.414,87582,61474,19603,351768,4.86,44970,3957,6876,352,1092,12.1,476,6435,6.1,2.86,2669,956,92.0,88.5,91.4
2021-04-07,Europe,8847,351969,0.417,177293,63942,35586,187152,4.75,42678,1259,9959,282,1970,2.9,1121,4650,6.85,2.47,2752,1600,89.8,59.4,63.8
2021-04-08,Asia-Pacific,10924,759601,0.403,220133,60589,16909,365992,3.27,59255,1651,13056,292,932,7.0,728,6202,4.11,0.82,2940,732,67.7,64.3,93.0
2021-04-09,North America,5025,795709,0.45,97762,43315,35368,325692,4.78,36164,2408,14420,373,466,37.7,1045,3249,4.34,1.02,2726,2157,90.1,89.2,64.1
2021-04-10,North America,4547,482391,0.45,154393,69051,54094,238928,4.6,61204,2440,7059,263,1878,35.3,1336,4160,3.1,0.76,4006,2181,63.9,77.5,71.2
2021-04-11,North America,9568,446304,0.383,121333,61542,55119,249429,4.68,60885,3483,8221,135,857,33.5,1248,6582,8.64,1.06,1581,1379,71.3,79.6,73.8
2021-04-12,Latin America,8177,806808,0.349,217378,68024,54672,409348,4.76,46064,2182,8905,180,1540,14.9,497,3073,2.33,0.84,2849,1237,73.9,67.2,78.7
2021-04-13,Asia-Pacific,9359,546913,0.398,100634,101136,57074,254142,4.03,53020,565,5802,212,1622,29.2,1007,7615,5.23,0.92,1618,1888,67.2,76.4,73.7
2021-04-14,Asia-Pacific,6386,565807,0.438,142076,75263,31356,380284,3.56,59043,1152,14334,138,1096,38.4,832,3783,6.78,1.65,2358,1332,90.6,88.6,91.0
2021-04-15,Europe,4894,478861,0.251,136749,61072,43992,305133,3.24,74258,2128,13852,289,1662,23.6,1006,7874,6.98,1.15,3381,996,85.8,94.3,75.2
2021-04-16,Asia-Pacific,5112,746116,0.478,130870,76936,47974,429308,3.24,61298,2393,4037,17,1426,14.7,667,5326,6.38,1.57,4537,1230,85.0,70.5,51.4
2021-04-17,Asia-Pacific,6556,523254,0.292,218203,96144,42849,316268,4.29,51615,1577,14462,295,385,32.4,1056,3951,4.38,0.29,3942,2281,92.5,61.4,57.9
2021-04-18,North America,5998,365846,0.358,199923,31604,44732,168165,3.77,50716,223,12813,391,1549,18.4,756,6065,2.54,2.28,3033,1847,86.6,69.5,93.1
2021-04-19,Europe,9605,715745,0.451,194128,66160,53092,363894,4.04,66448,3754,10793,27,1824,23.9,1264,4685,8.52,2.8,5296,2722,75.0,68.9,52.0
2021-04-20,Asia-Pacific,8008,488065,0.302,142651,64726,48192,362073,3.42,60315,2972,13851,342,966,22.6,1278,6943,3.33,2.99,2266,2452,64.7,69.2,84.0
2021-04-21,Latin America,7786,468058,0.36,153941,71440,17285,397611,4.86,62797,633,14161,131,1691,10.3,627,4425,8.36,0.76,5828,3001,89.0,65.2,93.9
2021-04-22,Asia-Pacific,6823,330766,0.28,208852,44428,54077,269929,3.42,32735,999,11707,135,302,2.0,996,7902,3.58,1.28,2652,821,85.0,76.8,51.4
2021-04-23,North America,4932,706953,0.341,146900,33872,44700,201464,3.96,31278,3176,12316,376,1123,40.0,870,5695,2.49,2.93,3116,1279,81.2,93.8,88.7
2021-04-24,Latin America,8658,751657,0.291,127731,62080,26793,342333,3.95,48928,572,4185,237,1178,17.8,505,5692,2.59,0.79,4471,2475,86.1,57.1,81.7
2021-04-25,North America,6075,672327,0.334,213449,46115,47885,402664,3.21,45931,1208,14799,92,1643,12.8,1020,7868,4.51,1.71,2075,2856,86.4,77.9,51.5
2021-04-26,Asia-Pacific,8502,361988,0.336,103141,70828,57278,348630,4.34,32339,855,8767,197,1088,31.1,981,7626,3.06,2.44,2255,1998,86.0,93.2,77.0
2021-04-27,Latin America,10468,481024,0.478,125613,96983,48217,419675,4.11,61819,1115,6099,163,1347,24.5,1137,5000,5.38,0.28,5467,2202,75.9,71.8,91.2
2021-04-28,Europe,10545,588241,0.479,195962,51244,33451,230970,4.05,31052,1979,7728,133,1797,35.5,535,3380,5.18,0.49,4703,2373,78.7,76.8,70.0
2021-04-29,Europe,9493,650173,0.276,201389,75281,16383,321459,4.59,69483,4040,6990,363,1983,31.7,1109,7156,7.85,0.75,5360,3041,88.1,59.3,83.5
2021-04-30,Latin America,9087,537931,0.417,170839,71898,33270,340979,3.61,30691,1296,8931,318,824,12.7,1023,4980,6.87,1.48,2449,777,92.5,78.8,64.7
2021-05-01,Latin America,7658,653226,0.262,162410,83020,27846,248587,4.66,67318,1693,13309,104,1265,24.5,1055,5235,6.89,0.24,1369,1908,78.1,70.5,67.7
2021-05-02,North America,7184,558695,0.257,172816,66414,45538,376951,4.67,52424,2459,4389,131,1541,21.1,463,5433,6.14,1.41,4362,1709,84.3,84.1,81.0
2021-05-03,Latin America,8455,394643,0.274,97746,52526,40056,220821,4.61,39627,1643,8234,371,795,38.3,555,5550,2.33,0.65,3255,2564,77.8,75.0,51.4
2021-05-04,North America,6665,470922,0.472,147467,99817,21112,203320,3.78,32823,1284,12726,80,982,11.1,628,7273,7.23,2.58,3942,832,74.6,59.3,83.0
2021-05-05,Asia-Pacific,8874,676446,0.466,112951,40170,54249,385133,3.48,42819,3485,14143,113,1161,12.8,659,6248,4.51,1.56,3788,684,87.3,61.3,61.8
2021-05-06,North America,5068,797153,0.295,95050,70495,48154,302914,4.01,61415,3380,12312,163,889,37.0,519,3113,7.85,0.4,3896,1640,65.2,90.3,88.2
2021-05-07,Latin America,10457,411458,0.287,166269,39027,24266,170999,3.64,47284,3522,11004,253,1425,19.4,513,3207,3.73,1.5,2147,1980,75.6,78.9,75.2
2021-05-08,Latin America,7580,483230,0.305,137119,36129,56004,176612,3.29,31557,3146,9421,380,329,19.4,621,5038,6.69,1.54,2608,783,80.6,57.8,63.0
2021-05-09,Asia-Pacific,10474,375014,0.369,129760,61102,43582,245031,3.68,44979,2442,12087,170,766,35.0,1245,3454,6.23,1.04,5986,1640,84.8,67.2,80.7
2021-05-10,Latin America,6707,616035,0.381,138075,94488,38406,313837,4.0,67237,377,10004,170,502,13.2,832,3601,2.78,1.23,3574,1344,91.0,85.3,91.2
2021-05-11,Latin America,7226,790829,0.301,191299,86890,35207,357993,3.39,45100,983,6002,386,1023,28.5,1279,4756,2.95,2.92,1854,2713,65.6,78.2,73.3
2021-05-12,Europe,10795,585520,0.424,145801,26417,50931,317443,4.81,55731,1258,3794,189,452,29.4,760,4581,9.0,0.89,4032,902,74.5,90.1,88.8
2021-05-13,Europe,4966,415764,0.321,215941,70138,51995,316444,4.32,32845,3793,12579,177,977,18.8,1149,4126,4.35,2.09,2893,1307,68.0,66.5,92.1
2021-05-14,Asia-Pacific,8972,314442,0.462,136569,41319,48199,248035,3.43,57539,4041,8433,397,342,14.7,1198,3903,4.85,2.05,4366,2748,79.2,89.9,66.9
2021-05-15,North America,4471,524113,0.401,218360,57643,25315,209108,4.58,50526,2977,14296,63,713,30.4,617,3653,7.99,1.38,5863,1039,67.2,72.0,87.3
2021-05-16,Europe,6581,345230,0.35,106748,70624,18732,217301,4.78,38806,705,14235,248,1875,11.7,1174,4907,6.42,2.81,5516,2161,68.4,93.8,85.0
2021-05-17,North America,8256,586682,0.432,134983,53836,39151,392653,3.65,46348,3209,12175,363,742,33.1,1079,3077,6.75,2.35,1935,2204,64.2,88.9,75.0
2021-05-18,Latin America,4628,450693,0.438,210496,42428,16559,371795,3.44,47078,1976,6160,58,450,17.8,683,7130,6.46,0.26,1185,2591,79.8,91.9,52.5
2021-05-19,Europe,10087,399790,0.317,179941,29510,26080,142803,3.75,32144,2033,8193,369,1367,2.7,613,3587,4.26,1.56,689,2282,88.0,88.4,86.1
2021-05-20,Asia-Pacific,5539,510955,0.328,192162,43942,35016,141698,4.61,41640,886,8293,377,1916,23.6,1043,3426,7.8,0.52,1570,2789,64.4,84.8,52.4
2021-05-21,Asia-Pacific,4896,745801,0.465,97480,89639,50944,197007,3.5,63233,1120,14725,143,1580,9.4,954,5178,2.24,1.0,2023,3006,87.8,86.9,93.5
2021-05-22,Asia-Pacific,6675,443631,0.288,223807,91044,38756,218577,4.52,36256,3131,12596,298,1813,19.7,715,5504,4.57,0.87,5900,935,93.8,77.3,70.5
2021-05-23,Europe,9130,683476,0.26,130137,53849,21533,354461,4.42,73618,400,12471,142,1426,32.7,1325,6178,8.68,2.32,4865,2851,76.7,70.7,51.2
2021-05-24,North America,10505,388625,0.354,182187,83072,34576,229177,4.31,36801,2654,6357,155,1876,9.2,1328,6004,4.65,0.9,5473,612,78.7,71.3,60.4
2021-05-25,Latin America,7769,779910,0.434,155447,29121,50871,315395,3.94,64598,2361,8998,140,1129,9.9,956,5326,2.12,2.98,1920,1828,86.7,72.1,60.3
2021-05-26,North America,10630,552717,0.427,200702,34027,33174,263877,3.82,38641,2839,8570,363,1531,20.0,1085,6791,3.34,0.56,1401,2515,86.3,75.2,88.9
2021-05-27,North America,5590,680330,0.461,221970,37283,21514,293556,3.34,67783,1232,14297,131,1717,20.1,510,3607,8.61,1.35,2385,3050,63.8,82.1,53.3
2021-05-28,Latin America,11002,687583,0.373,153568,51376,41934,221771,3.81,49224,2037,12340,11,407,19.2,513,7032,7.94,1.57,2384,2444,89.0,69.6,57.8
2021-05-29,Latin America,9777,711579,0.273,93893,62441,17648,268547,4.22,31006,609,6492,74,628,28.4,1218,4027,3.37,1.41,2403,1429,63.8,82.3,66.5
2021-05-30,Europe,7278,554904,0.385,218278,36682,39785,315037,4.73,40150,2484,5655,300,1657,12.2,557,5265,8.84,0.46,3209,2260,79.8,68.5,58.0
2021-05-31,Europe,9650,371000,0.429,110064,45262,56814,417099,4.62,57302,671,12755,333,1831,11.9,1287,4658,3.11,0.83,4406,1342,77.6,77.9,58.6
2021-06-01,Europe,5779,617902,0.271,134212,88230,25173,178392,3.25,69629,2324,11350,44,1005,2.8,595,4895,8.95,1.66,4295,2716,89.0,81.4,59.6
